supplier,region,fiscal_year,fiscal_quarter,mill_produced_MT,mill_dispatched_MT,vaighai_offtake_est_MT,vaighai_purchased_MT,in_mir,in_purchase,our_share_of_dispatch_pct
Amjath Ali Fibers,Madurai,2022,FQ1,45.0,32.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2022,FQ2,62.0,38.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2022,FQ3,12.0,12.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2022,FQ4,15.0,15.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2023,FQ2,30.0,16.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
Amjath Ali Fibers,Madurai,2023,FQ4,104.0,66.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2024,FQ1,88.0,58.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2024,FQ2,57.0,57.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2024,FQ3,26.0,25.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2024,FQ4,128.0,123.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2025,FQ1,73.0,73.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2025,FQ2,42.0,54.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2025,FQ3,14.0,9.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2025,FQ4,105.0,105.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2026,FQ1,29.0,36.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2026,FQ2,43.0,37.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2026,FQ3,31.0,31.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2026,FQ4,63.0,44.0,0.0,0.0,True,False,0.0
Amjath Ali Fibers,Madurai,2027,FQ1,22.0,22.0,0.0,0.0,True,False,0.0
Amjathali Fibre Industries,Madurai,2017,FQ3,0.0,0.0,0.0,48.82,False,True,
Amjathali Fibre Industries,Madurai,2017,FQ4,0.0,0.0,0.0,99.49,False,True,
Amjathali Fibre Industries,Madurai,2018,FQ1,0.0,0.0,0.0,66.44,False,True,
Amjathali Fibre Industries,Madurai,2018,FQ2,0.0,0.0,0.0,33.24,False,True,
Amjathali Fibre Industries,Madurai,2018,FQ3,0.0,0.0,0.0,100.41,False,True,
Amjathali Fibre Industries,Madurai,2018,FQ4,0.0,0.0,0.0,166.99,False,True,
Amjathali Fibre Industries,Madurai,2019,FQ1,0.0,0.0,0.0,52.400000000000006,False,True,
Amman Coir,Kangeyam,2020,FQ1,0.0,0.0,0.0,150.75,False,True,
Amman Coir,Kangeyam,2020,FQ2,0.0,0.0,0.0,92.22,False,True,
Amman Coir,Kangeyam,2020,FQ4,0.0,0.0,0.0,285.57,False,True,
Amman Coir,Kangeyam,2021,FQ1,142.0,142.0,47.0,424.55,True,True,33.098591549295776
Amman Coir,Kangeyam,2021,FQ2,434.0,358.0,76.0,126.49,True,True,21.22905027932961
Amman Coir,Kangeyam,2021,FQ3,340.0,276.0,97.0,98.12,True,True,35.14492753623188
Amman Coir,Kangeyam,2021,FQ4,704.0,613.0,51.0,75.05,True,True,8.31973898858075
Amman Coir,Kangeyam,2022,FQ1,634.0,537.0,283.0,289.15,True,True,52.7001862197393
Amman Coir,Kangeyam,2022,FQ2,599.0,476.0,102.0,102.06,True,True,21.428571428571427
Amman Coir,Kangeyam,2022,FQ3,290.0,251.0,23.0,22.59,True,True,9.163346613545817
Amman Coir,Kangeyam,2022,FQ4,55.0,48.0,48.0,148.46,True,True,100.0
Amman Coir,Kangeyam,2023,FQ2,200.0,140.0,0.0,0.0,True,False,0.0
Amman Coir,Kangeyam,2023,FQ3,115.0,75.0,0.0,0.0,True,False,0.0
Amman Coir,Kangeyam,2023,FQ4,387.0,283.0,68.0,91.36,True,True,24.02826855123675
Amman Coir,Kangeyam,2024,FQ1,352.0,327.0,39.0,38.37,True,True,11.926605504587156
Amman Coir,Kangeyam,2024,FQ2,397.0,366.0,0.0,0.0,True,False,0.0
Amman Coir,Kangeyam,2024,FQ3,159.0,187.0,0.0,0.0,True,False,0.0
Amman Coir,Kangeyam,2024,FQ4,899.0,864.0,25.0,25.22,True,True,2.8935185185185186
Amman Coir,Kangeyam,2025,FQ1,555.0,464.0,22.0,22.36,True,True,4.741379310344827
Amman Coir,Kangeyam,2025,FQ2,377.0,390.0,0.0,0.0,True,False,0.0
Amman Coir,Kangeyam,2025,FQ3,258.0,233.0,0.0,0.0,True,False,0.0
Amman Coir,Kangeyam,2025,FQ4,593.0,587.0,69.0,45.32,True,True,11.754684838160136
Amman Coir,Kangeyam,2026,FQ1,619.0,594.0,25.0,49.57,True,True,4.208754208754209
Amman Coir,Kangeyam,2026,FQ2,500.0,490.0,0.0,0.0,True,False,0.0
Amman Coir,Kangeyam,2026,FQ3,373.0,373.0,0.0,0.0,True,False,0.0
Amman Coir,Kangeyam,2026,FQ4,850.0,798.0,173.0,123.34,True,True,21.67919799498747
Amman Coir,Kangeyam,2027,FQ1,664.0,626.0,151.0,203.6,True,True,24.121405750798722
Amman Coir,Madurai,2026,FQ4,211.0,187.0,147.0,0.0,True,False,78.6096256684492
Amman Coir,Madurai,2027,FQ1,336.0,309.0,179.0,0.0,True,False,57.92880258899677
Amman Coir,Pollachi,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
Amman Coir,Pollachi,2021,FQ2,32.0,32.0,12.0,0.0,True,False,37.5
Amman Coir,Pollachi,2021,FQ3,136.0,126.0,0.0,0.0,True,False,0.0
Amman Coir,Pollachi,2021,FQ4,265.0,70.0,0.0,0.0,True,False,0.0
Amman Coir,Pollachi,2022,FQ1,210.0,45.0,0.0,0.0,True,False,0.0
Amman Coir,Pollachi,2022,FQ2,130.0,65.0,0.0,0.0,True,False,0.0
Amman Coir,Pollachi,2022,FQ3,55.0,18.0,0.0,0.0,True,False,0.0
Amman Coir,Pollachi,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
Amman Coir,Pollachi,2023,FQ2,17.0,0.0,0.0,0.0,True,False,
Amman Coir,Pollachi,2023,FQ3,10.0,0.0,0.0,0.0,True,False,
Amman Coir,Pollachi,2023,FQ4,170.0,48.0,0.0,0.0,True,False,0.0
Amman Coir,Pollachi,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
Amman Coir,Pollachi,2024,FQ2,10.0,0.0,0.0,0.0,True,False,
Amman Coir,Pollachi,2024,FQ3,55.0,0.0,0.0,0.0,True,False,
Amman Coir,Pollachi,2024,FQ4,288.0,204.0,0.0,0.0,True,False,0.0
Amman Coir,Pollachi,2025,FQ1,57.0,50.0,0.0,0.0,True,False,0.0
Amman Coir,Pollachi,2025,FQ2,42.0,20.0,0.0,0.0,True,False,0.0
Amman Coir,Pollachi,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
Amman Coir,Pollachi,2025,FQ4,167.0,167.0,0.0,0.0,True,False,0.0
Amman Coir,Pollachi,2026,FQ1,10.0,0.0,0.0,0.0,True,False,
Amman Coir,Pollachi,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
Amman Coir,Pollachi,2026,FQ4,25.0,25.0,0.0,0.0,True,False,0.0
Amman Coir,Pollachi,2027,FQ1,40.0,25.0,0.0,0.0,True,False,0.0
Amman Coir,UNKNOWN,2026,FQ4,0.0,0.0,0.0,146.09,False,True,
Amman Coir,UNKNOWN,2027,FQ1,0.0,0.0,0.0,202.81,False,True,
Ammasi Coir,Salem,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2021,FQ3,32.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2024,FQ4,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2025,FQ1,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir,Salem,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2021,FQ1,75.0,75.0,0.0,0.0,True,False,0.0
Ammasi Coir (Yahlini Fibers),Salem,2021,FQ2,297.0,945.6749999999993,0.0,0.0,True,False,0.0
Ammasi Coir (Yahlini Fibers),Salem,2021,FQ3,127.0,71.0,0.0,0.0,True,False,0.0
Ammasi Coir (Yahlini Fibers),Salem,2021,FQ4,959.9399999999987,912.0,23.0,0.0,True,False,2.5219298245614032
Ammasi Coir (Yahlini Fibers),Salem,2022,FQ1,363.0,278.0,23.0,0.0,True,False,8.273381294964029
Ammasi Coir (Yahlini Fibers),Salem,2022,FQ2,618.0,260.0,0.0,0.0,True,False,0.0
Ammasi Coir (Yahlini Fibers),Salem,2022,FQ3,189.0,117.0,0.0,0.0,True,False,0.0
Ammasi Coir (Yahlini Fibers),Salem,2022,FQ4,70.0,50.0,0.0,0.0,True,False,0.0
Ammasi Coir (Yahlini Fibers),Salem,2023,FQ2,110.0,50.0,0.0,0.0,True,False,0.0
Ammasi Coir (Yahlini Fibers),Salem,2023,FQ3,93.0,25.0,0.0,0.0,True,False,0.0
Ammasi Coir (Yahlini Fibers),Salem,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2024,FQ4,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2025,FQ1,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2025,FQ2,15.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2025,FQ3,10.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2025,FQ4,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2026,FQ1,24.0,24.0,0.0,0.0,True,False,0.0
Ammasi Coir (Yahlini Fibers),Salem,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2026,FQ4,0.0,0.0,0.0,0.0,True,False,
Ammasi Coir (Yahlini Fibers),Salem,2027,FQ1,0.0,0.0,0.0,0.0,True,False,
Amogam Exports,Madurai,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
Amogam Exports,Madurai,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
Amogam Exports,Madurai,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
Amogam Exports,Madurai,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
Amogam Exports,Madurai,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
Amogam Exports,Madurai,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
Amogam Exports,Madurai,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
Amogam Exports,Madurai,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
Amogam Exports,Madurai,2023,FQ2,49.0,16.0,0.0,33.71,True,True,0.0
Amogam Exports,Madurai,2023,FQ3,17.0,17.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
Amogam Exports,Madurai,2024,FQ1,16.0,16.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2024,FQ2,47.0,42.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2024,FQ3,11.0,16.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2024,FQ4,62.0,54.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2025,FQ1,45.0,41.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2025,FQ2,97.0,101.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2025,FQ3,16.0,12.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2025,FQ4,40.0,45.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2026,FQ1,98.0,107.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2026,FQ2,48.0,48.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2026,FQ3,50.0,45.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2026,FQ4,129.0,129.0,0.0,0.0,True,False,0.0
Amogam Exports,Madurai,2027,FQ1,106.0,106.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
Amsaraja Fiber,Madurai,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
Amsaraja Fiber,Madurai,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
Amsaraja Fiber,Madurai,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
Amsaraja Fiber,Madurai,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
Amsaraja Fiber,Madurai,2022,FQ3,16.0,16.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2022,FQ4,20.0,20.0,0.0,22.395,True,True,0.0
Amsaraja Fiber,Madurai,2023,FQ2,25.0,25.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2023,FQ3,42.0,34.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2023,FQ4,156.0,116.0,42.0,41.254999999999995,True,True,36.206896551724135
Amsaraja Fiber,Madurai,2024,FQ1,72.0,49.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2024,FQ2,120.0,115.0,21.0,21.375,True,True,18.26086956521739
Amsaraja Fiber,Madurai,2024,FQ3,23.0,18.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2024,FQ4,115.0,122.0,20.0,20.46,True,True,16.39344262295082
Amsaraja Fiber,Madurai,2025,FQ1,62.0,62.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2025,FQ2,44.0,54.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2025,FQ3,23.0,30.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2025,FQ4,87.0,75.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2026,FQ1,26.0,14.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2026,FQ2,60.0,57.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2026,FQ3,32.0,32.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2026,FQ4,113.0,115.0,0.0,0.0,True,False,0.0
Amsaraja Fiber,Madurai,2027,FQ1,86.0,86.0,0.0,0.0,True,False,0.0
Anamalai Coirs,Pollachi,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
Anamalai Coirs,Pollachi,2021,FQ2,4.0,0.0,0.0,16.13,True,True,
Anamalai Coirs,Pollachi,2021,FQ3,58.0,0.0,0.0,16.94,True,True,
Anamalai Coirs,Pollachi,2021,FQ4,212.0,118.0,118.0,123.73,True,True,100.0
Anamalai Coirs,Pollachi,2022,FQ1,128.0,47.0,47.0,47.65,True,True,100.0
Anamalai Coirs,Pollachi,2022,FQ2,92.0,46.0,46.0,46.435,True,True,100.0
Anamalai Coirs,Pollachi,2022,FQ3,61.0,39.0,0.0,0.0,True,False,0.0
Anamalai Coirs,Pollachi,2022,FQ4,15.0,0.0,0.0,0.0,True,False,
Anamalai Coirs,Pollachi,2023,FQ2,52.0,22.0,0.0,0.0,True,False,0.0
Anamalai Coirs,Pollachi,2023,FQ3,52.0,25.0,0.0,0.0,True,False,0.0
Anamalai Coirs,Pollachi,2023,FQ4,210.0,92.0,0.0,0.0,True,False,0.0
Anamalai Coirs,Pollachi,2024,FQ1,200.0,172.0,30.0,71.56,True,True,17.441860465116278
Anamalai Coirs,Pollachi,2024,FQ2,207.0,159.0,45.0,20.27,True,True,28.30188679245283
Anamalai Coirs,Pollachi,2024,FQ3,77.0,97.0,0.0,21.87,True,True,0.0
Anamalai Coirs,Pollachi,2024,FQ4,281.0,251.0,89.0,90.17,True,True,35.45816733067729
Anamalai Coirs,Pollachi,2025,FQ1,167.0,137.0,0.0,0.0,True,False,0.0
Anamalai Coirs,Pollachi,2025,FQ2,112.0,111.0,0.0,0.0,True,False,0.0
Anamalai Coirs,Pollachi,2025,FQ3,58.0,38.0,0.0,0.0,True,False,0.0
Anamalai Coirs,Pollachi,2025,FQ4,301.0,210.0,90.0,90.85000000000001,True,True,42.857142857142854
Anamalai Coirs,Pollachi,2026,FQ1,68.0,59.0,0.0,0.0,True,False,0.0
Anamalai Coirs,Pollachi,2026,FQ2,50.0,25.0,0.0,0.0,True,False,0.0
Anamalai Coirs,Pollachi,2026,FQ3,115.0,78.0,0.0,0.0,True,False,0.0
Anamalai Coirs,Pollachi,2026,FQ4,181.0,121.0,21.0,20.56,True,True,17.355371900826448
Anamalai Coirs,Pollachi,2027,FQ1,141.0,111.0,41.0,41.04,True,True,36.93693693693694
Anand Coir,Peravurani,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
Anand Coir,Peravurani,2021,FQ2,6.0,0.0,0.0,0.0,True,False,
Anand Coir,Peravurani,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
Anand Coir,Peravurani,2021,FQ4,14.0,0.0,0.0,0.0,True,False,
Anand Coir,Peravurani,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
Anand Coir,Peravurani,2022,FQ2,88.0,18.0,18.0,0.0,True,False,100.0
Anand Coir,Peravurani,2022,FQ3,32.0,24.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2022,FQ4,20.0,14.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2023,FQ2,84.0,54.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2023,FQ3,158.0,140.0,22.0,0.0,True,False,15.714285714285714
Anand Coir,Peravurani,2023,FQ4,70.0,52.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2024,FQ1,150.0,76.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2024,FQ2,166.0,79.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2024,FQ3,63.0,26.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2024,FQ4,273.0,76.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2025,FQ1,154.0,94.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2025,FQ2,135.0,108.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2025,FQ3,46.0,24.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2025,FQ4,245.0,185.0,85.0,0.0,True,False,45.94594594594595
Anand Coir,Peravurani,2026,FQ1,221.0,221.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2026,FQ2,223.0,214.0,0.0,0.0,True,False,0.0
Anand Coir,Peravurani,2026,FQ3,99.0,99.0,27.0,0.0,True,False,27.27272727272727
Anand Coir,Peravurani,2026,FQ4,314.0,259.0,108.0,0.0,True,False,41.6988416988417
Anand Coir,Peravurani,2027,FQ1,327.0,323.0,64.0,0.0,True,False,19.814241486068113
Anand International,Salem,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
Anand International,Salem,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
Anand International,Salem,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
Anand International,Salem,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
Anand International,Salem,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
Anand International,Salem,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
Anand International,Salem,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
Anand International,Salem,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
Anand International,Salem,2023,FQ1,0.0,0.0,0.0,23.03,False,True,
Anand International,Salem,2023,FQ2,228.0,189.0,96.0,97.53999999999999,True,True,50.79365079365079
Anand International,Salem,2023,FQ3,472.0,272.0,72.0,70.44,True,True,26.47058823529412
Anand International,Salem,2023,FQ4,278.0,98.0,73.0,98.11,True,True,74.48979591836735
Anand International,Salem,2024,FQ1,151.0,201.0,65.0,65.27,True,True,32.33830845771145
Anand International,Salem,2024,FQ2,199.0,248.0,0.0,0.0,True,False,0.0
Anand International,Salem,2024,FQ3,77.0,89.0,0.0,0.0,True,False,0.0
Anand International,Salem,2024,FQ4,369.0,367.0,67.0,45.230000000000004,True,True,18.256130790190735
Anand International,Salem,2025,FQ1,111.0,93.0,44.0,64.01,True,True,47.31182795698925
Anand International,Salem,2025,FQ2,55.0,31.0,0.0,0.0,True,False,0.0
Anand International,Salem,2025,FQ3,25.0,22.0,0.0,0.0,True,False,0.0
Anand International,Salem,2025,FQ4,370.0,319.0,0.0,0.0,True,False,0.0
Anand International,Salem,2026,FQ1,218.0,218.0,0.0,0.0,True,False,0.0
Anand International,Salem,2026,FQ2,219.0,219.0,0.0,0.0,True,False,0.0
Anand International,Salem,2026,FQ3,122.0,98.0,0.0,0.0,True,False,0.0
Anand International,Salem,2026,FQ4,364.0,293.0,0.0,0.0,True,False,0.0
Anand International,Salem,2027,FQ1,247.0,224.0,0.0,0.0,True,False,0.0
Anandha Jothi Traders,Pollachi,2024,FQ4,0.0,0.0,0.0,49.379999999999995,False,True,
Ananth Coir Products,Peravurani,2022,FQ2,0.0,0.0,0.0,17.6,False,True,
Ananth Coir Products,Peravurani,2023,FQ1,0.0,0.0,0.0,163.5,False,True,
Ananth Coir Products,Peravurani,2023,FQ2,0.0,0.0,0.0,66.08,False,True,
Ananth Coir Products,Peravurani,2023,FQ3,0.0,0.0,0.0,22.4,False,True,
Ananthi Fibers,Kangeyam,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2021,FQ3,10.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2021,FQ4,149.0,83.0,39.0,39.400000000000006,True,True,46.98795180722892
Ananthi Fibers,Kangeyam,2022,FQ1,87.0,19.0,19.0,18.57,True,True,100.0
Ananthi Fibers,Kangeyam,2022,FQ2,56.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2023,FQ4,28.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2024,FQ4,21.0,21.0,21.0,0.0,True,False,100.0
Ananthi Fibers,Kangeyam,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2025,FQ3,0.0,15.0,0.0,0.0,True,False,0.0
Ananthi Fibers,Kangeyam,2025,FQ4,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2026,FQ1,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
Ananthi Fibers,Kangeyam,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
Ananya Coco Pith,Madurai,2020,FQ2,0.0,0.0,0.0,34.730000000000004,False,True,
Ananya Coco Pith,Madurai,2020,FQ3,0.0,0.0,0.0,2.99,False,True,
Ananya Coco Pith,Madurai,2020,FQ4,0.0,0.0,0.0,17.85,False,True,
Ananya Coco Pith,Madurai,2021,FQ1,16.0,16.0,0.0,37.09,True,True,0.0
Ananya Coco Pith,Madurai,2021,FQ2,81.0,38.0,33.0,49.989999999999995,True,True,86.8421052631579
Ananya Coco Pith,Madurai,2021,FQ3,66.0,44.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2021,FQ4,102.0,47.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2022,FQ1,90.0,48.0,13.0,13.15,True,True,27.083333333333332
Ananya Coco Pith,Madurai,2022,FQ2,115.0,63.0,43.0,42.09,True,True,68.25396825396825
Ananya Coco Pith,Madurai,2022,FQ3,18.0,3.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2022,FQ4,6.0,0.0,0.0,0.0,True,False,
Ananya Coco Pith,Madurai,2023,FQ2,34.0,12.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2023,FQ3,80.0,42.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2023,FQ4,88.0,65.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2024,FQ1,54.0,54.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2024,FQ2,62.0,60.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2024,FQ3,8.0,8.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2024,FQ4,64.0,56.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2025,FQ1,52.0,58.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2025,FQ2,44.0,48.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2025,FQ3,22.0,18.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2025,FQ4,75.0,70.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2026,FQ1,47.0,42.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2026,FQ2,45.0,46.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2026,FQ3,25.0,24.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2026,FQ4,32.0,26.0,0.0,0.0,True,False,0.0
Ananya Coco Pith,Madurai,2027,FQ1,45.0,51.0,0.0,0.0,True,False,0.0
Anathi Fiber,Madurai,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
Anathi Fiber,Madurai,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
